,tweet_id,jpg_url,img_num,breed,rating_numerator,rating_denominator,name,sort,timestamp,tweet_text,source,retweet_count,favorite_count,tweet_link
1237,746906459439529985,https://pbs.twimg.com/media/Cl2LdofXEAATl7x.jpg,1,,0,10,None,___,Sun Jun 26 03:22:31 +0000 2016,"PUPDATE: can't see any. Even if I could, I couldn't reach them to pet. 0/10 much disappointment https://t.co/c7WXaB2nqX","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",336,3168,pic.twitter.com/c7WXaB2nqX
1238,747103485104099331,https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg,1,Labrador retriever,11,10,None,___,Sun Jun 26 16:25:26 +0000 2016,"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10 https://t.co/DX1JUHJVN7","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4548,10534,pic.twitter.com/DX1JUHJVN7
1239,747204161125646336,https://pbs.twimg.com/media/Cl6aOBhWEAALuti.jpg,2,,10,10,Clark,___,Sun Jun 26 23:05:29 +0000 2016,This is Clark. He's deadly af. Clearly part shark (see pic 2). 10/10 would totally still try to pet https://t.co/dmdEBOEctC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1038,3722,pic.twitter.com/dmdEBOEctC
1240,747219827526344708,https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg,2,Shetland sheepdog,11,10,Atticus,___,Mon Jun 27 00:07:44 +0000 2016,This is Atticus. He's remaining calm but his costume looks terrified. 11/10 https://t.co/uT7QeZI34U,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1791,5792,pic.twitter.com/uT7QeZI34U
1241,747461612269887489,https://pbs.twimg.com/media/Cl-EXHSWkAE2IN2.jpg,1,,10,10,None,___,Mon Jun 27 16:08:30 +0000 2016,Never seen a shark hold another shark like this before. Must be evolving. Both 10/10 please only send dogs though https://t.co/x4IUNKV79Y,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1169,4249,pic.twitter.com/x4IUNKV79Y
1242,747512671126323200,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg,1,Cardigan,10,10,None,___,Mon Jun 27 19:31:23 +0000 2016,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10 https://t.co/12lICZN2SP,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1803,6110,pic.twitter.com/12lICZN2SP
1243,747594051852075008,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,1,basenji,11,10,None,___,Tue Jun 28 00:54:46 +0000 2016,Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10 https://t.co/Ie2mWXWjpr,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1205,4065,pic.twitter.com/Ie2mWXWjpr
1244,747600769478692864,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,1,Chesapeake Bay retriever,10,10,Bookstore,___,Tue Jun 28 01:21:27 +0000 2016,This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively https://t.co/eUGjGjjFVJ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",619,2545,pic.twitter.com/eUGjGjjFVJ
1245,747816857231626240,https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg,1,Pembroke,4,10,a,___,Tue Jun 28 15:40:07 +0000 2016,Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk https://t.co/L3U0j14N5R,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1316,5346,pic.twitter.com/L3U0j14N5R
1246,747844099428986880,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,1,Pembroke,11,10,Huxley,___,Tue Jun 28 17:28:22 +0000 2016,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat https://t.co/V7h5NMYbYz,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",851,3084,pic.twitter.com/V7h5NMYbYz
1247,747885874273214464,https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg,1,kuvasz,8,10,a,___,Tue Jun 28 20:14:22 +0000 2016,This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10 https://t.co/TGenMeXreW,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1116,3243,pic.twitter.com/TGenMeXreW
1248,747933425676525569,https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,1,Samoyed,11,10,None,___,Tue Jun 28 23:23:19 +0000 2016,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10 https://t.co/oQqlOsla4R,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2894,7310,pic.twitter.com/oQqlOsla4R
1249,747963614829678593,https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg,1,kelpie,10,10,None,__pupper_,Wed Jun 29 01:23:16 +0000 2016,PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts https://t.co/ZPfeRtOX0Q,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2444,6397,pic.twitter.com/ZPfeRtOX0Q
1250,748307329658011649,https://pbs.twimg.com/media/CmKFi-FXEAAeI37.jpg,2,,7,10,None,___,Thu Jun 30 00:09:04 +0000 2016,"This sherk must've leapt out of the water and into the canoe, trapping the human. Won't even help paddle smh. 7/10 https://t.co/KubWEqOIgO","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",810,4027,pic.twitter.com/KubWEqOIgO
1251,748324050481647620,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,1,Shetland sheepdog,11,10,Duke,___,Thu Jun 30 01:15:31 +0000 2016,This is Duke. He permanently looks like he just tripped over something. 11/10 https://t.co/1sNtG7GgiO,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",867,4078,pic.twitter.com/1sNtG7GgiO
1252,748346686624440324,https://pbs.twimg.com/media/CmKpVtlWAAEnyHm.jpg,1,borzoi,10,10,None,___,Thu Jun 30 02:45:28 +0000 2016,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10 https://t.co/XFBrrqapZa","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1413,5735,pic.twitter.com/XFBrrqapZa
1253,748568946752774144,https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg,1,Tibetan terrier,12,10,Cora,___,Thu Jun 30 17:28:39 +0000 2016,This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp) https://t.co/uUncaAGH18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",776,2411,pic.twitter.com/uUncaAGH18
1254,748575535303884801,https://pbs.twimg.com/media/CmN5ecNWMAE6pnf.jpg,1,soft-coated wheaten terrier,6,10,one,___,Thu Jun 30 17:54:50 +0000 2016,This is one of the most reckless puppers I've ever seen. How she got a license in the first place is beyond me. 6/10 https://t.co/z5bAdtn9kd,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2272,6696,pic.twitter.com/z5bAdtn9kd
1255,748692773788876800,https://pbs.twimg.com/media/CmPkGhFXEAABO1n.jpg,1,,10,10,his,doggo___,Fri Jul 01 01:40:41 +0000 2016,That is Quizno. This is his beach. He does not tolerate human shenanigans on his beach. 10/10 reclaim ur land doggo https://t.co/vdr7DaRSa7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1504,4659,pic.twitter.com/vdr7DaRSa7
1256,748699167502000129,https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg,1,Pembroke,11,10,Tripp,___,Fri Jul 01 02:06:06 +0000 2016,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp https://t.co/gGxjthmG1c,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1814,5213,pic.twitter.com/gGxjthmG1c
1257,748705597323898880,https://pbs.twimg.com/ext_tw_video_thumb/748704826305970176/pu/img/QHuadM5eEygfBeOf.jpg,1,,13,10,None,___,Fri Jul 01 02:31:39 +0000 2016,#BarkWeek is getting rather heckin terrifying over here. Doin me quite the spooken. 13/10 (vid by @corgi_zero) https://t.co/eA7k1ZQslA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",1067,3047,pic.twitter.com/eA7k1ZQslA
1258,748932637671223296,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,1,borzoi,13,10,Divine,doggo___,Fri Jul 01 17:33:49 +0000 2016,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet https://t.co/BbcABzohKb,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2564,6461,pic.twitter.com/BbcABzohKb
1259,748977405889503236,https://pbs.twimg.com/media/CmTm-XQXEAAEyN6.jpg,1,German short-haired pointer,10,10,not,___,Fri Jul 01 20:31:43 +0000 2016,What jokester sent in a pic without a dog in it? This is not @rock_rates. This is @dog_rates. Thank you ...10/10 https://t.co/nDPaYHrtNX,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3759,11235,pic.twitter.com/nDPaYHrtNX
1260,749036806121881602,https://pbs.twimg.com/media/CmUciKgWIAA97sH.jpg,1,West Highland white terrier,8,10,Dietrich,___,Sat Jul 02 00:27:45 +0000 2016,This is Dietrich. He hops at random. Other doggos don't understand him. It upsets him greatly. 8/10 would comfort https://t.co/U8cSRz8wzC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",896,3425,pic.twitter.com/U8cSRz8wzC
1261,749064354620928000,https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg,2,pug,11,10,Winston,___,Sat Jul 02 02:17:13 +0000 2016,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston https://t.co/xEY8dbJxnF,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1714,5277,pic.twitter.com/xEY8dbJxnF
1262,749317047558017024,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,1,wire-haired fox terrier,12,10,Blu,_floofer__,Sat Jul 02 19:01:20 +0000 2016,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with https://t.co/HHUAnBb6QB,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2509,6076,pic.twitter.com/HHUAnBb6QB
1263,749395845976588288,https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg,1,Pomeranian,10,10,George,___,Sun Jul 03 00:14:27 +0000 2016,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10 https://t.co/lznl6QGkYc,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3951,9488,pic.twitter.com/lznl6QGkYc
1264,749403093750648834,https://pbs.twimg.com/media/CmZqIslWIAQFiqe.jpg,1,Chesapeake Bay retriever,10,10,None,___,Sun Jul 03 00:43:15 +0000 2016,Duuun dun... duuun dun... dunn  dun. dunn dun. dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun. 10/10 https://t.co/9qdJ2Q1Cwx,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",622,2892,pic.twitter.com/9qdJ2Q1Cwx
1265,749417653287129088,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg,2,papillon,11,10,Finn,__pupper_,Sun Jul 03 01:41:06 +0000 2016,This is Finn. He's the most unphotogenic pupper of all time. 11/10 https://t.co/qvA2rCUl6v,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1904,6721,pic.twitter.com/qvA2rCUl6v
1266,749774190421639168,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg,1,Pekinese,12,10,Lucy,___,Mon Jul 04 01:17:51 +0000 2016,This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face https://t.co/4yXa801fgl,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1493,5114,pic.twitter.com/4yXa801fgl
1267,749981277374128128,https://pbs.twimg.com/media/CmgBZ7kWcAAlzFD.jpg,1,,1776,10,Atticus,___,Mon Jul 04 15:00:45 +0000 2016,This is Atticus. He's quite simply America af. 1776/10 https://t.co/GRXwMxLBkh,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",2772,5569,pic.twitter.com/GRXwMxLBkh
1268,749996283729883136,https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg,1,Old English sheepdog,12,10,Bo,___,Mon Jul 04 16:00:22 +0000 2016,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife https://t.co/c7LNFt39eR,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",919,3331,pic.twitter.com/c7LNFt39eR
1269,750011400160841729,https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg,1,Boston bull,11,10,Piper,doggo___,Mon Jul 04 17:00:26 +0000 2016,Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10 https://t.co/D17IAcetmM,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1035,3568,pic.twitter.com/D17IAcetmM
1270,750026558547456000,https://pbs.twimg.com/media/CmieRQRXgAA8MV3.jpg,1,standard poodle,10,10,Jax,___,Mon Jul 04 18:00:41 +0000 2016,Meet Jax &amp; Jil. Jil is yelling the pledge of allegiance. If u cant take the freedom get out the kitchen Jax. 10/10s https://t.co/jrg29NDNhI,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",888,2986,pic.twitter.com/jrg29NDNhI
1271,750041628174217216,https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg,1,Labrador retriever,13,10,Beau,___,Mon Jul 04 19:00:33 +0000 2016,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying https://t.co/7JeDfQvzzI,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",703,3502,pic.twitter.com/7JeDfQvzzI
1272,750056684286914561,https://pbs.twimg.com/media/Cmfx2oNW8AAGg4H.jpg,1,Saluki,11,10,Jameson,___,Mon Jul 04 20:00:23 +0000 2016,This is Jameson. He had a few too many in the name of freedom. I can't not respect that. 11/10 'Merica https://t.co/8zQvXM6pG5,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",1011,3444,pic.twitter.com/8zQvXM6pG5
1273,750071704093859840,https://pbs.twimg.com/media/CmjKOzVWcAAQN6w.jpg,2,redbone,10,10,None,__pupper_,Mon Jul 04 21:00:04 +0000 2016,Pause your cookout and admire this pupper's nifty hat. 10/10 https://t.co/RG4C9IdNJM,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3802,8653,pic.twitter.com/RG4C9IdNJM
1274,750086836815486976,https://pbs.twimg.com/media/Cmf5WLGWYAAcmRw.jpg,1,pug,12,10,Spanky,___,Mon Jul 04 22:00:12 +0000 2016,This is Spanky. He was a member of the 2002 USA Winter Olympic speed skating team. Accomplished af. 12/10 https://t.co/7tlZPrePXd,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",613,2383,pic.twitter.com/7tlZPrePXd
1275,750101899009982464,https://pbs.twimg.com/media/Cmjlsh1XgAEvhq_.jpg,2,golden retriever,11,10,Lilah,___,Mon Jul 04 23:00:03 +0000 2016,Meet Lilah. She agreed on one quick pic. Now she'd like to go mentally prepare for the onslaught of fireworks. 11/10 https://t.co/enCpXzZHkD,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",959,3344,pic.twitter.com/enCpXzZHkD
1276,750117059602808832,https://pbs.twimg.com/media/Cmjzc-oWEAESFCm.jpg,2,Shih-Tzu,10,10,Calvin,___,Tue Jul 05 00:00:18 +0000 2016,This is Calvin. He just loves America so much. 10/10 would roll around in flag with https://t.co/RXdzWaCQHm,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1466,4740,pic.twitter.com/RXdzWaCQHm
1277,750132105863102464,https://pbs.twimg.com/media/CmkBKuwWgAAamOI.jpg,1,toy poodle,11,10,Stewie,___,Tue Jul 05 01:00:05 +0000 2016,This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af https://t.co/dDx2gKefYo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1440,3990,pic.twitter.com/dDx2gKefYo
1278,750147208377409536,https://pbs.twimg.com/media/CmkO57iXgAEOxX9.jpg,1,pug,13,10,None,___,Tue Jul 05 02:00:06 +0000 2016,"And finally, happy 4th of July from the squad 🇺🇸 13/10 for all https://t.co/Mr8Lr3iOUe","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1095,3409,pic.twitter.com/Mr8Lr3iOUe
1279,750383411068534784,https://pbs.twimg.com/media/CmnluwbXEAAqnkw.jpg,1,Border collie,9,10,Zoe,__pupper_,Tue Jul 05 17:38:41 +0000 2016,This is Zoe. She was trying to stealthily take a picture of you but you just noticed. 9/10 not so sneaky pupper https://t.co/FfH3o88Vta,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1309,5005,pic.twitter.com/FfH3o88Vta
1280,750429297815552001,https://pbs.twimg.com/media/CmoPdmHW8AAi8BI.jpg,1,golden retriever,12,10,Arnie,___,Tue Jul 05 20:41:01 +0000 2016,This is Arnie. He's a Nova Scotian Fridge Floof. Rare af. 12/10 https://t.co/lprdOylVpS,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4947,14569,pic.twitter.com/lprdOylVpS
1281,750506206503038976,https://pbs.twimg.com/media/CmpVaOZWIAAp3z6.jpg,1,,8,10,Malcolm,__pupper_,Wed Jul 06 01:46:38 +0000 2016,This is Malcolm. He's absolutely terrified of heights. 8/10 hang in there pupper https://t.co/SVU00Sc9U2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1316,4934,pic.twitter.com/SVU00Sc9U2
1282,750719632563142656,https://pbs.twimg.com/media/CmsXg9AWgAAs6Ui.jpg,1,Pembroke,12,10,Meyer,___,Wed Jul 06 15:54:42 +0000 2016,This is Meyer. He has to hold somebody's hand during car rides. He's also wearing a seatbelt. 12/10 responsible af https://t.co/WS6BoApYyL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5747,14621,pic.twitter.com/WS6BoApYyL
1283,750868782890057730,https://pbs.twimg.com/media/CmufLLsXYAAsU0r.jpg,4,toy poodle,11,10,Milo,__pupper_,Thu Jul 07 01:47:22 +0000 2016,Meet Milo. He hauled ass until he ran out of treadmill and then passed out from exhaustion. 11/10 sleep tight pupper https://t.co/xe1aGZNkcC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1595,5306,pic.twitter.com/xe1aGZNkcC
1284,751132876104687617,https://pbs.twimg.com/media/CmyPXNOW8AEtaJ-.jpg,1,Labrador retriever,10,10,Cooper,___puppo,Thu Jul 07 19:16:47 +0000 2016,This is Cooper. He's just so damn happy. 10/10 what's your secret puppo? https://t.co/yToDwVXEpA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1480,5610,pic.twitter.com/yToDwVXEpA
1285,751205363882532864,https://pbs.twimg.com/media/CmzRRY1WcAEoxwY.jpg,2,Labrador retriever,12,10,None,___,Fri Jul 08 00:04:50 +0000 2016,"""This photographer took pics of her best friend before and after she told them they were beautiful"" 12/10 https://t.co/510gJW9fsy","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2086,6948,pic.twitter.com/510gJW9fsy
1286,751251247299190784,https://pbs.twimg.com/ext_tw_video_thumb/751250895690731520/pu/img/eziHbU1KbgZg-ijN.jpg,1,Walker hound,10,10,Gilbert,___,Fri Jul 08 03:07:09 +0000 2016,This is Gilbert. He's being chased by a battalion of miniature floof cows. 10/10 we all believe in you Gilbert https://t.co/wayKZkDRTG,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",6695,13791,pic.twitter.com/wayKZkDRTG
1287,751456908746354688,https://pbs.twimg.com/ext_tw_video_thumb/751456786360725504/pu/img/hWqfIQ29A0cBv6f_.jpg,1,golden retriever,12,10,None,__pupper_,Fri Jul 08 16:44:23 +0000 2016,Here's a pupper that's very hungry but too lazy to get up and eat. 12/10 (vid by @RealDavidCortes) https://t.co/lsVAMBq6ex,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1127,3516,pic.twitter.com/lsVAMBq6ex
1288,751538714308972544,https://pbs.twimg.com/media/Cm4AeG8XEAAulD2.jpg,2,Labrador retriever,10,10,Max,___,Fri Jul 08 22:09:27 +0000 2016,This is Max. She has one ear that's always slightly more alert than the other. 10/10 wonky af https://t.co/5eJg69G8vY,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1445,5547,pic.twitter.com/5eJg69G8vY
1289,751583847268179968,https://pbs.twimg.com/media/Cm4phTpWcAAgLsr.jpg,1,dalmatian,5,10,None,doggo__pupper_,Sat Jul 09 01:08:47 +0000 2016,Please stop sending it pictures that don't even have a doggo or pupper in them. Churlish af. 5/10 neat couch tho https://t.co/u2c9c7qSg8,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1265,4849,pic.twitter.com/u2c9c7qSg8
1290,751598357617971201,https://pbs.twimg.com/media/Cm42t5vXEAAv4CS.jpg,1,toy poodle,13,10,Toby,___,Sat Jul 09 02:06:27 +0000 2016,This is Toby. A cat got his tongue. 13/10 adorable af https://t.co/fHQrBKYSLC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3440,8699,pic.twitter.com/fHQrBKYSLC
1291,751830394383790080,https://pbs.twimg.com/media/Cm8JwBqW8AAFOEn.jpg,1,chow,12,10,Tucker,___,Sat Jul 09 17:28:29 +0000 2016,This is Tucker. He's very camera shy. 12/10 would give stellar belly rubs to https://t.co/BJRsxuLF1w,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2227,6428,pic.twitter.com/BJRsxuLF1w
1292,751937170840121344,https://pbs.twimg.com/media/Cm9q2d3XEAAqO2m.jpg,1,Lakeland terrier,11,10,Ruby,___,Sun Jul 10 00:32:46 +0000 2016,This is Ruby. Her ice cube is melting. She doesn't know what to do about it. 11/10 https://t.co/Vfc3eAFl2q,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1530,5770,pic.twitter.com/Vfc3eAFl2q
1293,752173152931807232,https://pbs.twimg.com/media/CnBBfNuWcAAkOgO.jpg,1,Labrador retriever,12,10,Brody,___,Sun Jul 10 16:10:29 +0000 2016,This is Brody. He's a lifeguard. Always prepared for rescue. 12/10 would fake drown just to get saved by him https://t.co/olDmwNjOy1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2106,6569,pic.twitter.com/olDmwNjOy1
1294,752334515931054080,https://pbs.twimg.com/ext_tw_video_thumb/752334354492362752/pu/img/uWISPc0YRmhUi9Ju.jpg,1,Bedlington terrier,8,10,None,doggo___,Mon Jul 11 02:51:40 +0000 2016,Here's a doggo trying to catch some fish. 8/10 futile af (vid by @KellyBauerx) https://t.co/jwd0j6oWLE,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1263,4238,pic.twitter.com/jwd0j6oWLE
1295,752519690950500352,https://pbs.twimg.com/media/CnF8qVDWYAAh0g1.jpg,3,Labrador retriever,11,10,None,___puppo,Mon Jul 11 15:07:30 +0000 2016,Hopefully this puppo on a swing will help get you through your Monday. 11/10 would push https://t.co/G54yClasz2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3917,8157,pic.twitter.com/G54yClasz2
1296,752660715232722944,https://pbs.twimg.com/media/CnH87L6XYAAF7I_.jpg,2,English setter,10,10,None,doggo___,Tue Jul 12 00:27:52 +0000 2016,"Hooman used Pokeball
*wiggle*
*wiggle*
Doggo broke free 
10/10 https://t.co/bWSgqnwSHr","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1794,4878,pic.twitter.com/bWSgqnwSHr
1297,752682090207055872,https://pbs.twimg.com/media/CnIQXdYWgAAnsZZ.jpg,2,German shepherd,10,10,None,doggo___,Tue Jul 12 01:52:49 +0000 2016,Nothing better than a doggo and a sunset. 10/10 majestic af https://t.co/xVSodF19PS,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1846,6642,pic.twitter.com/xVSodF19PS
1298,752917284578922496,https://pbs.twimg.com/media/CnLmRiYXEAAO_8f.jpg,1,German shepherd,11,10,Grizzie,___,Tue Jul 12 17:27:23 +0000 2016,This is Grizzie. She's a semi-submerged Bahraini Buttersplotch. Appears alert af. Snazzy tongue. 11/10 would def pet https://t.co/WZ4zzkXXnW,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1790,7592,pic.twitter.com/WZ4zzkXXnW
1299,753026973505581056,https://pbs.twimg.com/media/CnNKCKKWEAASCMI.jpg,3,Pembroke,10,10,Tayzie,___,Wed Jul 13 00:43:15 +0000 2016,Say hello to Tayzie. She's a Barbadian Bugaboop. Seems quite social. A rare quality for a Bugaboop. 10/10 petable af https://t.co/6qF5YZx6OV,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1109,4283,pic.twitter.com/6qF5YZx6OV
1300,753294487569522689,https://pbs.twimg.com/media/CnQ9Vq1WEAEYP01.jpg,1,chow,11,10,Ace,___,Wed Jul 13 18:26:16 +0000 2016,This is Ace. He's a window washer. One of the best around. 11/10 helpful af https://t.co/sTuRoYfzPv,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1191,3758,pic.twitter.com/sTuRoYfzPv
1301,753375668877008896,https://pbs.twimg.com/media/CnSHLFeWgAAwV-I.jpg,1,bluetick,8,10,Hank,___,Wed Jul 13 23:48:51 +0000 2016,This is Hank. He's mischievous af. Doesn't even know what he was trying to do here. 8/10 quit the shit Hank damn https://t.co/3r7wjfsXHc,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2655,8411,pic.twitter.com/3r7wjfsXHc
